_action_text,_bill,_committees,_date,_status,_time,_type
"DEBATE - Pursuant to the provisions of H. Res. 537, the Committee of the Whole proceeded with 10 minutes of debate on the Jackson Lee (TX) amendment.",hr1734,,2012-01-06,,19:59:00,action
The Chair announced its understanding that amendment numbered 5 printed in House Report 112-385 would not be offered.,hr1734,,2012-01-06,,20:03:00,action
"DEBATE - Pursuant to the provisions of H. Res. 537, the Committee of the Whole proceeded with 10 minutes of debate on the Carnahan amendment.",hr1734,,2012-01-06,,20:04:00,action
Mr. Denham moved that the Committee rise.,hr1734,,2012-01-06,,20:12:00,action
On motion that the Committee rise Agreed to by voice vote.,hr1734,,2012-01-06,,20:12:00,action
Committee of the Whole House on the state of the Union rises leaving H.R. 1734 as unfinished business.,hr1734,,2012-01-06,,20:13:00,action
Considered as unfinished business.,hr1734,,2012-01-07,,13:24:00,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr1734,,2012-01-07,,13:25:00,action
UNFINISHED BUSINESS - The Chair announced that the unfinished business was on the adoption of the Connolly (VA) amendment numbered 3 which had been debated earlier and on which further proceedings were postponed.,hr1734,,2012-01-07,,13:26:00,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 1734.,hr1734,,2012-01-07,,13:52:00,action
The previous question was ordered pursuant to the rule.,hr1734,,2012-01-07,,13:53:00,action
The House adopted the amendment in the nature of a substitute as agreed to by the Committee of the Whole House on the state of the Union.,hr1734,,2012-01-07,,13:53:00,action
POSTPONED PROCEEDINGS - The Chair announced that further proceedings on H.R. 1734 would be postponed.,hr1734,,2012-01-07,,13:53:00,action
Considered as unfinished business.,hr1734,,2012-01-07,,14:04:00,action
Mr. Michaud moved to recommit with instructions to Transportation.,hr1734,,2012-01-07,,14:04:00,action
"DEBATE - The House proceeded with 10 minutes of debate on the Michaud motion to recommit. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to add a provision which states ""Properties owned by the Department of Veterans Affairs or other properties used in connection with providing services for veterans, including hospitals, clinics, and facilities that provide job training, post traumatic stress disorder treatment, housing assistance, homeless services, and rehabilitative care."".",hr1734,,2012-01-07,,14:05:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr1734,,2012-01-07,,14:12:00,action
On motion to recommit with instructions Failed by recorded vote: 186 - 238 (Roll no. 37).,hr1734,,2012-01-07,,14:31:00,action
On passage Passed by recorded vote: 259 - 164 (Roll no. 38).,hr1734,,2012-01-07,PASS_OVER:HOUSE,14:39:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1734,,2012-01-07,,14:39:00,action
Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.,hr1734,SSEV,2012-01-09,,,referral
"Referred to the Committee on Armed Services, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1735,HSAS,2011-01-05,INTRODUCED,,referral
Referred to House Armed Services,hr1735,HSAS,2011-01-05,,,referral
Referred to House Foreign Affairs,hr1735,HSFA,2011-01-05,,,referral
Referred to the House Committee on Financial Services.,hr1736,HSBA,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Domestic Monetary Policy and Technology.,hr1736,,2011-01-02,,,referral
Referred to the House Committee on Ways and Means.,hr1737,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr1738,HSWM,2011-01-05,INTRODUCED,,referral
"Referred to the Committee on Agriculture, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1739,HSAG,2011-01-05,INTRODUCED,,referral
Referred to House Agriculture,hr1739,HSAG,2011-01-05,,,referral
Referred to House Ways and Means,hr1739,HSWM,2011-01-05,,,referral
Referred to the Subcommittee on General Farm Commodities and Risk Management.,hr1739,,2011-01-11,,,referral
Referred to the Subcommittee on Trade.,hr1739,,2011-01-11,,,referral
Referred to the House Committee on Natural Resources.,hr1740,HSII,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr1740,,2011-01-16,,,referral
Subcommittee Hearings Held.,hr1740,,2011-01-14,,,action
"Subcommittee on National Parks, Forests and Public Lands Discharged.",hr1740,,2011-01-05,,,action
Committee Consideration and Mark-up Session Held.,hr1740,,2011-01-05,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr1740,,2011-01-05,REPORTED,,calendar
Reported (Amended) by the Committee on Natural Resources. H. Rept. 112-320.,hr1740,HSII,2011-01-08,,13:14:00,action
"Placed on the Union Calendar, Calendar No. 218.",hr1740,,2011-01-08,,13:15:00,calendar
"Mr. Hastings (WA) moved to suspend the rules and pass the bill, as amended.",hr1740,,2012-01-05,,17:52:00,action
Considered under suspension of the rules.,hr1740,,2012-01-05,,17:53:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1740.,hr1740,,2012-01-05,,17:53:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr1740,,2012-01-05,PASS_OVER:HOUSE,17:57:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1740,,2012-01-05,,17:57:00,action
Received in the Senate.,hr1740,,2012-01-06,,,action
"Referred to the Committee on the Judiciary, and in addition to the Committee on Homeland Security, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1741,HSJU,2011-01-05,INTRODUCED,,referral
Referred to House Judiciary,hr1741,HSJU,2011-01-05,,,referral
Referred to House Homeland Security,hr1741,HSHM,2011-01-05,,,referral
Referred to the Subcommittee on Immigration Policy and Enforcement.,hr1741,,2011-01-06,,,referral
Subcommittee Hearings Held.,hr1741,,2011-01-11,,,action
Referred to the Subcommittee on Border and Maritime Security.,hr1741,,2011-01-19,,,referral
Subcommittee on Immigration Policy and Enforcement Discharged.,hr1741,,2011-01-20,,,action
Committee Consideration and Mark-up Session Held.,hr1741,,2011-01-23,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 17 - 11.,hr1741,,2011-01-23,REPORTED,,calendar
"Reported (Amended) by the Committee on Judiciary. H. Rept. 112-411, Part I.",hr1741,HSJU,2012-01-08,,15:43:00,action
Committee on Homeland Security discharged.,hr1741,HSHM,2012-01-08,,15:47:00,action
"Placed on the Union Calendar, Calendar No. 283.",hr1741,,2012-01-08,,15:47:00,calendar
Referred to the House Committee on Veterans' Affairs.,hr1742,HSVR,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Disability Assistance and Memorial Affairs.,hr1742,,2011-01-25,,,referral
Referred to the House Committee on Veterans' Affairs.,hr1743,HSVR,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr1744,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr1744,,2011-01-11,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1745,HSWM,2011-01-05,INTRODUCED,,referral
Referred to House Ways and Means,hr1745,HSWM,2011-01-05,,,referral
Referred to House Budget,hr1745,HSBU,2011-01-05,,,referral
Committee Consideration and Mark-up Session Held.,hr1745,,2011-01-11,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 20 - 14.,hr1745,,2011-01-11,REPORTED,,calendar
"Reported (Amended) by the Committee on Ways and Means. H. Rept. 112-87, Part I.",hr1745,HSWM,2011-01-23,,19:49:00,action
Committee on The Budget discharged.,hr1745,HSBU,2011-01-23,,19:50:00,action
"Placed on the Union Calendar, Calendar No. 48.",hr1745,,2011-01-23,,19:50:00,calendar
Referred to the House Committee on Energy and Commerce.,hr1746,HSIF,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Communications and Technology.,hr1746,,2011-01-06,,,referral
Referred to the House Committee on Ways and Means.,hr1747,HSWM,2011-01-05,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and Natural Resources, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1748,HSIF,2011-01-05,INTRODUCED,,referral
Referred to House Energy and Commerce,hr1748,HSIF,2011-01-05,,,referral
Referred to House Ways and Means,hr1748,HSWM,2011-01-05,,,referral
Referred to House Natural Resources,hr1748,HSII,2011-01-05,,,referral
"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",hr1748,,2011-01-06,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr1748,,2011-01-16,,,referral
Sponsor introductory remarks on measure.,hr1749,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr1749,HSWM,2011-01-05,REFERRED,,referral
Referred to the Subcommittee on Trade.,hr1749,,2011-01-11,,,referral
"Referred to the Committee on Armed Services, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1750,HSAS,2011-01-05,INTRODUCED,,referral
Referred to House Armed Services,hr1750,HSAS,2011-01-05,,,referral
Referred to House Foreign Affairs,hr1750,HSFA,2011-01-05,,,referral
Referred to the House Committee on Financial Services.,hr1751,HSBA,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Insurance, Housing and Community Opportunity.",hr1751,,2011-01-02,,,referral
Committee Consideration and Mark-up Session Held.,hr1751,,2011-01-20,,,action
Ordered to be Reported by Voice Vote.,hr1751,,2011-01-20,REPORTED,,calendar
Reported by the Committee on Financial Services. H. Rept. 112-191.,hr1751,HSBA,2011-01-01,,19:39:00,action
"Placed on the Union Calendar, Calendar No. 124.",hr1751,,2011-01-01,,19:39:00,calendar
Referred to the House Committee on Energy and Commerce.,hr1752,HSIF,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Communications and Technology.,hr1752,,2011-01-06,,,referral
Sponsor introductory remarks on measure.,hr1753,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on Education and the Workforce.,hr1753,HSED,2011-01-05,REFERRED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1753,,2011-01-20,,,referral
Referred to the House Committee on Financial Services.,hr1754,HSBA,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Capital Markets and Government Sponsored Enterprises.,hr1754,,2011-01-02,,,referral
"Referred to the Subcommittee on Insurance, Housing and Community Opportunity.",hr1754,,2011-01-02,,,referral
Referred to the House Committee on Financial Services.,hr1755,HSBA,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Financial Institutions and Consumer Credit.,hr1755,,2012-01-19,,,referral
Referred to the House Committee on Energy and Commerce.,hr1756,HSIF,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Power.,hr1756,,2011-01-06,,,referral
Referred to the House Committee on Ways and Means.,hr1757,HSWM,2011-01-05,INTRODUCED,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committees on Oversight and Government Reform, Energy and Commerce, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1758,HSED,2011-01-05,INTRODUCED,,referral
Referred to House Education and the Workforce,hr1758,HSED,2011-01-05,,,referral
Referred to House Oversight and Government Reform,hr1758,HSGO,2011-01-05,,,referral
Referred to House Energy and Commerce,hr1758,HSIF,2011-01-05,,,referral
Referred to House Judiciary,hr1758,HSJU,2011-01-05,,,referral
"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",hr1758,,2011-01-06,,,referral
"Referred to the Subcommittee on Federal Workforce, U.S. Postal Service, and Labor Policy     .",hr1758,,2011-01-13,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr1758,,2011-01-20,,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1758,HSHM,2011-01-11,,,referral
Referred to the House Committee on Natural Resources.,hr1759,HSII,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr1759,,2011-01-16,,,referral
Referred to the House Committee on Natural Resources.,hr1760,HSII,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr1760,,2011-01-27,,,referral
Subcommittee Hearings Held.,hr1760,,2011-01-28,,,action
Referred to the House Committee on Natural Resources.,hr1761,HSII,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr1761,,2011-01-16,,,referral
Subcommittee Hearings Held.,hr1761,,2011-01-28,,,action
"Referred to the Committee on Transportation and Infrastructure, and in addition to the Committees on Natural Resources, and Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1762,HSPW,2011-01-05,INTRODUCED,,referral
Referred to House Transportation and Infrastructure,hr1762,HSPW,2011-01-05,,,referral
Referred to House Natural Resources,hr1762,HSII,2011-01-05,,,referral
Referred to House Energy and Commerce,hr1762,HSIF,2011-01-05,,,referral
Referred to the Subcommittee on Coast Guard and Maritime Transportation.,hr1762,,2011-01-06,,,referral
Referred to the Subcommittee on Water Resources and Environment.,hr1762,,2011-01-06,,,referral
Referred to the Subcommittee on Energy and Power.,hr1762,,2011-01-06,,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr1762,,2011-01-16,,,referral
Referred to the House Committee on Financial Services.,hr1763,HSBA,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Financial Institutions and Consumer Credit.,hr1763,,2011-01-29,,,referral
Referred to the House Committee on the Judiciary.,hr1764,HSJU,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Immigration Policy and Enforcement.,hr1764,,2011-01-01,,,referral
Referred to the House Committee on Natural Resources.,hr1765,HSII,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr1765,,2011-01-16,,,referral
Referred to the House Committee on Oversight and Government Reform.,hr1766,HSGO,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform     .",hr1766,,2011-01-13,,,referral
Referred to the House Committee on Ways and Means.,hr1767,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr1768,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr1769,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Human Resources.,hr1769,,2011-01-11,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Small Business, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1770,HSGO,2011-01-05,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr1770,HSGO,2011-01-05,,,referral
Referred to House Small Business,hr1770,HSSM,2011-01-05,,,referral
"Referred to the Subcommittee on Regulatory Affairs, Stimulus Oversight and Government Spending.",hr1770,,2011-01-13,,,referral
Referred to the House Committee on the Judiciary.,hr1771,HSJU,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1771,HSHM,2011-01-11,,,referral
Referred to the Subcommittee on the Constitution.,hr1771,,2011-01-11,,,referral
"Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1772,HSPW,2011-01-05,INTRODUCED,,referral
Referred to House Transportation and Infrastructure,hr1772,HSPW,2011-01-05,,,referral
Referred to House Energy and Commerce,hr1772,HSIF,2011-01-05,,,referral
Referred to the Subcommittee on Highways and Transit.,hr1772,,2011-01-06,,,referral
Referred to the Subcommittee on Communications and Technology.,hr1772,,2011-01-06,,,referral
Referred to the House Committee on Ways and Means.,hr1773,HSWM,2011-01-05,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr1774,,2011-01-05,INTRODUCED,,action
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Education and the Workforce, Ways and Means, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1774,HSIF,2011-01-05,REFERRED,,referral
Referred to House Energy and Commerce,hr1774,HSIF,2011-01-05,,,referral
Referred to House Education and the Workforce,hr1774,HSED,2011-01-05,,,referral
Referred to House Ways and Means,hr1774,HSWM,2011-01-05,,,referral
Referred to House Oversight and Government Reform,hr1774,HSGO,2011-01-05,,,referral
Referred to the Subcommittee on Health.,hr1774,,2011-01-06,,,referral
Referred to the Subcommittee on Health.,hr1774,,2011-01-11,,,referral
"Referred to the Subcommittee on Federal Workforce, U.S. Postal Service, and Labor Policy     .",hr1774,,2011-01-13,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr1774,,2011-01-20,,,referral
Referred to the House Committee on the Judiciary.,hr1775,HSJU,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1775,HSHM,2011-01-01,,,referral
"Subcommittee on Crime, Terrorism, and Homeland Security Discharged.",hr1775,HSHM,2012-01-26,,,action
Committee Consideration and Mark-up Session Held.,hr1775,,2012-01-01,,,action
Ordered to be Reported in the Nature of a Substitute by Voice Vote.,hr1775,,2012-01-01,REPORTED,,calendar
Reported (Amended) by the Committee on Judiciary. H. Rept. 112-650.,hr1775,HSJU,2012-01-10,,15:16:00,action
"Placed on the Union Calendar, Calendar No. 468.",hr1775,,2012-01-10,,15:17:00,calendar
"Mr. Smith (TX) moved to suspend the rules and pass the bill, as amended.",hr1775,,2012-01-11,,15:16:00,action
Considered under suspension of the rules.,hr1775,,2012-01-11,,15:16:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1775.,hr1775,,2012-01-11,,15:16:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr1775,,2012-01-11,,15:26:00,action
Considered as unfinished business.,hr1775,,2012-01-13,,14:55:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 410 - 3 (Roll no. 575).",hr1775,,2012-01-13,PASS_OVER:HOUSE,15:03:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1775,,2012-01-13,,15:03:00,action
The title of the measure was amended. Agreed to without objection.,hr1775,,2012-01-13,,15:03:00,action
Received in the Senate.,hr1775,,2012-01-19,,,action
Referred to the House Committee on Transportation and Infrastructure.,hr1776,HSPW,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Highways and Transit.,hr1776,,2011-01-06,,,referral
"Referred to the Committee on Natural Resources, and in addition to the Committees on Energy and Commerce, Transportation and Infrastructure, Oversight and Government Reform, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1777,HSII,2011-01-05,INTRODUCED,,referral
Referred to House Natural Resources,hr1777,HSII,2011-01-05,,,referral
Referred to House Energy and Commerce,hr1777,HSIF,2011-01-05,,,referral
Referred to House Transportation and Infrastructure,hr1777,HSPW,2011-01-05,,,referral
Referred to House Oversight and Government Reform,hr1777,HSGO,2011-01-05,,,referral
Referred to House Judiciary,hr1777,HSJU,2011-01-05,,,referral
Referred to the Subcommittee on Aviation.,hr1777,,2011-01-06,,,referral
"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.",hr1777,,2011-01-06,,,referral
"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",hr1777,,2011-01-06,,,referral
Referred to the Subcommittee on Water Resources and Environment.,hr1777,,2011-01-06,,,referral
Referred to the Subcommittee on Energy and Power.,hr1777,,2011-01-13,,,referral
"Referred to the Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform     .",hr1777,,2011-01-13,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr1777,,2011-01-16,,,referral
"Referred to the Subcommittee on Courts, Commercial and Administrative Law.",hr1777,,2011-01-25,,,referral
Sponsor introductory remarks on measure.,hr1778,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on Oversight and Government Reform.,hr1778,HSGO,2011-01-05,REFERRED,,referral
"Referred to the Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform     .",hr1778,,2011-01-13,,,referral
Referred to the House Committee on Oversight and Government Reform.,hr1779,HSGO,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Federal Workforce, U.S. Postal Service, and Labor Policy     .",hr1779,,2011-01-13,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr1780,HSPW,2011-01-05,INTRODUCED,,referral
Referred to the Subcommittee on Highways and Transit.,hr1780,,2011-01-06,,,referral
"Referred to the Committee on the Judiciary, and in addition to the Committee on Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1781,HSJU,2011-01-05,INTRODUCED,,referral
Referred to House Judiciary,hr1781,HSJU,2011-01-05,,,referral
Referred to House Education and the Workforce,hr1781,HSED,2011-01-05,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr1781,,2011-01-20,,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1781,HSHM,2011-01-01,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Appropriations, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1782,HSGO,2011-01-05,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr1782,HSGO,2011-01-05,,,referral
Referred to House Appropriations,hr1782,HSAP,2011-01-05,,,referral
Referred to the House Committee on Financial Services.,hr1783,HSBA,2011-01-05,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1784,HSIF,2011-01-05,INTRODUCED,,referral
Referred to House Energy and Commerce,hr1784,HSIF,2011-01-05,,,referral
Referred to House Education and the Workforce,hr1784,HSED,2011-01-05,,,referral
Referred to the Subcommittee on Health.,hr1784,,2011-01-13,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr1784,,2011-01-20,,,referral
Sponsor introductory remarks on measure.,hr1785,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on House Administration.,hr1785,HSHA,2011-01-05,REFERRED,,referral
Sponsor introductory remarks on measure.,hr1786,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on House Administration.,hr1786,HSHA,2011-01-05,REFERRED,,referral
Sponsor introductory remarks on measure.,hr1787,,2011-01-05,INTRODUCED,,action
Referred to the House Committee on House Administration.,hr1787,HSHA,2011-01-05,REFERRED,,referral
Referred to the House Committee on Ways and Means.,hr1788,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr1789,HSJU,2011-01-05,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr1789,,2011-01-11,,,action
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1789,HSHM,2011-01-01,,,referral
Referred to the House Committee on Foreign Affairs.,hr1790,HSFA,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr1791,HSPW,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.",hr1791,,2011-01-06,,,referral
Committee Consideration and Mark-up Session Held.,hr1791,,2011-01-22,,,action
Ordered to be Reported by Voice Vote.,hr1791,,2011-01-22,REPORTED,,calendar
"Subcommittee on Economic Development, Public Buildings and Emergency Management Discharged.",hr1791,,2011-01-22,,,action
Reported by the Committee on Transportation and Infrastructure. H. Rept. 112-282.,hr1791,HSPW,2011-01-14,,14:17:00,action
"Placed on the House Calendar, Calendar No. 89.",hr1791,,2011-01-14,,14:17:00,calendar
Mr. Denham moved to suspend the rules and pass the bill.,hr1791,,2011-01-14,,17:42:00,action
Considered under suspension of the rules.,hr1791,,2011-01-14,,17:43:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1791.,hr1791,,2011-01-14,,17:43:00,action
"At the conclusion of debate, the chair put the question on the motion to suspend the rules. Mrs. Napolitano objected to the vote on the grounds that a quorum was not present. Further proceedings on the motion were postponed. The point of no quorum was withdrawn.",hr1791,,2011-01-14,,17:51:00,action
Considered as unfinished business.,hr1791,,2011-01-16,,18:03:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr1791,,2011-01-16,PASS_OVER:HOUSE,18:03:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1791,,2011-01-16,,18:04:00,action
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr1791,SSGA,2011-01-17,,,referral
"Committee on Homeland Security and Governmental Affairs referred to Subcommittee on Federal Financial Management, Government Information, Federal Services, and International Security.",hr1791,SSGA,2011-01-30,,,referral
Senate Committee on Homeland Security and Governmental Affairs discharged by Unanimous Consent.,hr1791,SSGA,2012-01-24,,,action
Referred to the Committee on Environment and Public Works by unanimous consent.,hr1791,SSEV,2012-01-24,,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,hr1791,SSEV,2012-01-21,,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. Without written report.,hr1791,SSEV,2012-01-10,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 445.,hr1791,,2012-01-10,,,calendar
Passed Senate without amendment by Unanimous Consent.,hr1791,,2012-01-22,PASSED:BILL,,vote
Message on Senate action sent to the House.,hr1791,,2012-01-24,,,action
Presented to President.,hr1791,,2012-01-25,,,topresident
Signed by President.,hr1791,,2012-01-05,ENACTED:SIGNED,,signed
Became Public Law No: 112-180.,hr1791,,2012-01-05,,,enacted
Referred to the House Committee on Ways and Means.,hr1792,HSWM,2011-01-05,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr1793,HSJU,2011-01-05,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr1793,HSHM,2011-01-23,,,referral
Referred to the House Committee on Education and the Workforce.,hr1794,HSED,2011-01-06,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1794,,2011-01-20,,,referral
"Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1795,HSPW,2011-01-06,INTRODUCED,,referral
Referred to House Transportation and Infrastructure,hr1795,HSPW,2011-01-06,,,referral
Referred to House Oversight and Government Reform,hr1795,HSGO,2011-01-06,,,referral
Referred to the Subcommittee on Highways and Transit.,hr1795,,2011-01-09,,,referral
"Referred to the Subcommittee on Federal Workforce, U.S. Postal Service, and Labor Policy     .",hr1795,,2011-01-13,,,referral
"Referred to the Subcommittee on Government Organization, Efficiency, and Financial Management     .",hr1795,,2011-01-13,,,referral
Referred to the House Committee on the Judiciary.,hr1796,HSJU,2011-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Immigration Policy and Enforcement.,hr1796,,2011-01-01,,,referral
"Referred to the Committee on Science, Space, and Technology, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1797,HSSY,2011-01-06,INTRODUCED,,referral
"Referred to House Science, Space, and Technology",hr1797,HSSY,2011-01-06,,,referral
Referred to House Armed Services,hr1797,HSAS,2011-01-06,,,referral
Referred to the Subcommittee on Energy and Environment.,hr1797,,2011-01-13,,,referral
Referred to the Subcommittee on Strategic Forces.,hr1797,,2011-01-24,,,referral
