_action_text,_bill,_committees,_date,_status,_time,_type
Cloture motion on the motion to proceed to measure withdrawn by unanimous consent in Senate.,s601,,2013-01-06,,,action
Motion to proceed to consideration of measure agreed to in Senate by Unanimous Consent.,s601,,2013-01-07,,,action
Measure laid before Senate by motion.,s601,,2013-01-07,,,action
The committee substitute was withdrawn by Unanimous Consent.,s601,,2013-01-07,,,action
Considered by Senate.,s601,,2013-01-08,,,action
Considered by Senate.,s601,,2013-01-09,,,action
Cloture motion on measure presented in Senate.,s601,,2013-01-09,,,action
Considered by Senate.,s601,,2013-01-14,,,action
Considered by Senate.,s601,,2013-01-15,,,action
Cloture motion on the measure withdrawn by unanimous consent in Senate.,s601,,2013-01-15,,,action
Passed Senate with amendments by Yea-Nay Vote. 83 - 14. Record Vote Number: 124.,s601,,2013-01-15,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s601,,2013-01-15,,,action
Received in the House.,s601,,2013-01-15,,17:05:00,action
Held at the desk.,s601,,2013-01-15,,20:29:00,action
See also H.R. 3080.,s601,,2013-01-31,,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s602,SSHR,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s603,SSFI,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s604,SSFR,2013-01-19,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s605,SSAF,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s606,SSFI,2013-01-19,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s607,,2013-01-19,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s607,SSJU,2013-01-19,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with amendments favorably.,s607,SSJU,2013-01-25,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment. Without written report.,s607,SSJU,2013-01-25,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 66.,s607,,2013-01-25,,,calendar
By Senator Leahy from Committee on the Judiciary filed written report. Report No. 113-34. Additional views filed.,s607,SSJU,2013-01-16,,,action
Sponsor introductory remarks on measure.,s608,,2013-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s608,SSFI,2013-01-19,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s609,SSEG,2013-01-19,INTRODUCED,,referral
"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held. With printed Hearing: S.Hrg. 113-28.",s609,SSEG,2013-01-25,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with amendments favorably.,s609,SSEG,2013-01-16,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Wyden with amendments. With written report No. 113-66.,s609,SSEG,2013-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 120.,s609,,2013-01-27,,,calendar
Passed Senate with amendments by Unanimous Consent.,s609,,2014-01-09,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s609,,2014-01-10,,,action
Received in the House.,s609,,2014-01-10,,12:33:00,action
Held at the desk.,s609,,2014-01-10,,21:58:00,action
Referred to the House Committee on Natural Resources.,s609,HSII,2014-01-23,,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,s609,,2014-01-23,,,referral
Subcommittee Hearings Held.,s609,,2014-01-29,,,action
Subcommittee on Public Lands and Environmental Regulation Discharged.,s609,,2014-01-18,,,action
Committee Consideration and Mark-up Session Held.,s609,,2014-01-18,,,action
Ordered to be Reported (Amended) by Unanimous Consent.,s609,,2014-01-18,,,calendar
Reported (Amended) by the Committee on Natural Resources. H. Rept. 113-710.,s609,HSII,2014-01-22,,18:03:00,action
"Placed on the Union Calendar, Calendar No. 541.",s609,,2014-01-22,,18:03:00,calendar
Read twice and referred to the Committee on Finance.,s610,SSFI,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Indian Affairs.,s611,SLIA,2013-01-19,INTRODUCED,,referral
Committee on Indian Affairs. Hearings held. Hearings printed: S.Hrg. 113-113.,s611,SLIA,2013-01-08,,,hearings
Committee on Indian Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s611,SLIA,2013-01-30,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Cantwell with an amendment in the nature of a substitute. With written report No. 113-136.,s611,SLIA,2014-01-28,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 299.,s611,,2014-01-28,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s611,,2014-01-12,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s611,,2014-01-13,,,action
Received in the House.,s611,,2014-01-13,,12:33:00,action
Held at the desk.,s611,,2014-01-13,,13:24:00,action
Mr. Hastings (WA) moved to suspend the rules and pass the bill.,s611,,2014-01-28,,17:34:00,action
Considered under suspension of the rules.,s611,,2014-01-28,,17:34:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 611.,s611,,2014-01-28,,17:35:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s611,,2014-01-28,PASSED:BILL,17:39:00,vote
Presented to President.,s611,,2014-01-03,,,topresident
Signed by President.,s611,,2014-01-09,ENACTED:SIGNED,,signed
Became Public Law No: 113-119.,s611,,2014-01-09,,,enacted
Sponsor introductory remarks on measure.,s612,,2013-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s612,SSFI,2013-01-19,REFERRED,,referral
Read twice and referred to the Committee on Armed Services.,s613,SSAS,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s614,SSAS,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s615,SSEG,2013-01-19,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 113-27.,s615,SSEG,2013-01-23,,,hearings
Read twice and referred to the Committee on the Judiciary.,s616,SSJU,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s617,SSFR,2013-01-19,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s618,SSEG,2013-01-20,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 113-93.,s618,SSEG,2013-01-31,,,hearings
Read twice and referred to the Committee on the Judiciary.,s619,SSJU,2013-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s620,,2013-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s620,SSGA,2013-01-20,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s621,SSJU,2013-01-20,INTRODUCED,,referral
"Committee on Health, Education, Labor, and Pensions. Original measure reported to Senate by Senator Harkin. Without written report.",s622,SSHR,2013-01-20,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 31.,s622,,2013-01-20,REPORTED,,calendar
Passed Senate without amendment by Unanimous Consent.,s622,,2013-01-08,PASS_OVER:SENATE,,vote
Received in the House.,s622,,2013-01-09,,10:17:00,action
Message on Senate action sent to the House.,s622,,2013-01-09,,,action
Held at the desk.,s622,,2013-01-09,,12:59:00,action
Mr. Latta moved to suspend the rules and pass the bill.,s622,,2013-01-03,,16:34:00,action
Considered under suspension of the rules.,s622,,2013-01-03,,16:35:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 622.,s622,,2013-01-03,,16:35:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s622,,2013-01-03,,16:54:00,action
Considered as unfinished business.,s622,,2013-01-03,,18:56:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 390 - 12 (Roll no. 185).,s622,,2013-01-03,PASSED:BILL,19:04:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s622,,2013-01-03,,19:04:00,action
Presented to President.,s622,,2013-01-06,,,topresident
Signed by President.,s622,,2013-01-13,ENACTED:SIGNED,,signed
Became Public Law No: 113-14.,s622,,2013-01-13,,,enacted
Read twice and referred to the Committee on Finance.,s623,SSFI,2013-01-20,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s624,SSHR,2013-01-20,INTRODUCED,,referral
Read twice and referred to the Committee on the Budget.,s625,SSBU,2013-01-20,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s626,SSHR,2013-01-20,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s627,SSHR,2013-01-20,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s628,SSAS,2013-01-20,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s629,SSVA,2013-01-20,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held.,s629,SSVA,2013-01-12,,,hearings
Read twice and referred to the Committee on Energy and Natural Resources.,s630,SSEG,2013-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s631,,2013-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s631,SSHR,2013-01-20,REFERRED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s632,SSAF,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s633,SSVA,2013-01-21,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 113-203.,s633,SSVA,2013-01-09,,,hearings
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s634,SSHR,2013-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s635,SSBK,2013-01-21,INTRODUCED,,referral
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",s635,SSBK,2014-01-16,,,hearings
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",s635,SSBK,2014-01-18,,,hearings
Read twice and referred to the Committee on Finance.,s636,SSFI,2013-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s637,SSHR,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s638,SSJU,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s639,SSJU,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Indian Affairs.,s640,SLIA,2013-01-21,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s641,,2013-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s641,SSHR,2013-01-21,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s642,SSHR,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s643,SSGA,2013-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s644,SSHR,2013-01-21,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s645,,2013-01-21,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s645,SSJU,2013-01-21,REFERRED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s646,SSCM,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s647,SSJU,2013-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s648,SSHR,2013-01-21,INTRODUCED,,referral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s649,,2013-01-21,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 32.,s649,,2013-01-22,REPORTED,,calendar
Motion to proceed to consideration of measure made in Senate.,s649,,2013-01-08,,,action
Motion to proceed to consideration of measure made in Senate.,s649,,2013-01-09,,,action
Cloture motion on the motion to proceed to the bill presented in Senate.,s649,,2013-01-09,,,action
Motion to proceed to measure considered in Senate.,s649,,2013-01-10,,,action
Motion to proceed to measure considered in Senate.,s649,,2013-01-11,,,action
Cloture on the motion to proceed to the bill invoked in Senate by Yea-Nay Vote. 68 - 31. Record Vote Number: 95.,s649,,2013-01-11,,,vote-aux
Motion to proceed to consideration of measure agreed to in Senate by Voice Vote.,s649,,2013-01-11,,,action
Measure laid before Senate by motion.,s649,,2013-01-11,,,action
Considered by Senate.,s649,,2013-01-16,,,action
Considered by Senate.,s649,,2013-01-17,,,action
Considered by Senate.,s649,,2013-01-18,,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s650,SSHR,2013-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s651,SSEG,2013-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s652,SSBK,2013-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s653,SSFR,2013-01-22,INTRODUCED,,referral
Committee on Foreign Relations. Ordered to be reported without amendment favorably.,s653,SSFR,2013-01-18,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Menendez without amendment. Without written report.,s653,SSFR,2013-01-18,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 268.,s653,,2013-01-18,,,calendar
Measure laid before Senate by unanimous consent.,s653,,2014-01-10,,,action
Passed Senate with amendments by Voice Vote.,s653,,2014-01-10,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s653,,2014-01-14,,,action
Received in the House.,s653,,2014-01-14,,14:06:00,action
Held at the desk.,s653,,2014-01-14,,21:12:00,action
Mr. Smith (NJ) asked unanimous consent to take from the Speaker's table and consider.,s653,,2014-01-25,,13:03:00,action
Considered by unanimous consent.,s653,,2014-01-25,,13:04:00,action
On passage Passed without objection.,s653,,2014-01-25,PASSED:BILL,13:04:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s653,,2014-01-25,,13:04:00,action
Presented to President.,s653,,2014-01-29,,,topresident
Signed by President.,s653,,2014-01-08,ENACTED:SIGNED,,signed
Became Public Law No: 113-161.,s653,,2014-01-08,,,enacted
Read twice and referred to the Committee on Finance.,s654,SSFI,2013-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s655,SSHR,2013-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s656,SSFI,2013-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s657,,2013-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s657,SSFR,2013-01-22,REFERRED,,referral
Committee on Foreign Relations. Ordered to be reported without amendment favorably.,s657,SSFR,2013-01-16,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Menendez without amendment. Without written report.,s657,SSFR,2013-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 246.,s657,,2013-01-14,,,calendar
Sponsor introductory remarks on measure.,s658,,2013-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s658,SSAS,2013-01-22,REFERRED,,referral
Sponsor introductory remarks on measure.,s659,,2013-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s659,SSEG,2013-01-22,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 113-32.,s659,SSEG,2013-01-16,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s659,SSEG,2013-01-16,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Wyden with an amendment. With written report No. 113-73.,s659,SSEG,2013-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 130.,s659,,2013-01-15,,,calendar
Read twice and referred to the Committee on Finance.,s660,SSFI,2013-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s661,SSAF,2013-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s662,SSFI,2013-01-22,INTRODUCED,,referral
Committee on Finance. Hearings held. Hearings printed: S.Hrg. 113-215.,s662,SSFI,2013-01-22,,,hearings
Sponsor introductory remarks on measure.,s663,,2013-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s663,SSAF,2013-01-22,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s664,SSGA,2013-01-22,INTRODUCED,,referral
Star Print ordered on the bill.,s664,,2013-01-25,,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s665,SSHR,2013-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s666,SSAF,2013-01-08,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s667,,2013-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s667,SSBK,2013-01-08,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s668,SSGA,2013-01-08,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s668,SSGA,2013-01-31,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Carper without amendment. Without written report.,s668,SSGA,2013-01-31,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 157.,s668,,2013-01-31,,,calendar
Passed Senate without amendment by Unanimous Consent.,s668,,2013-01-01,PASS_OVER:SENATE,,vote
Received in the House.,s668,,2013-01-02,,10:07:00,action
Message on Senate action sent to the House.,s668,,2013-01-02,,,action
Referred to the House Committee on Oversight and Government Reform.,s668,HSGO,2013-01-02,,,referral
Read twice and referred to the Committee on Finance.,s669,SSFI,2013-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s670,SSAF,2013-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s671,SSJU,2013-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s672,SSFI,2013-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s673,,2013-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s673,SSBK,2013-01-09,REFERRED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s674,SSVA,2013-01-09,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 113-111.,s674,SSVA,2013-01-12,,,hearings
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s675,SSGA,2013-01-09,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s675,SSGA,2014-01-21,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Carper with an amendment in the nature of a substitute. With written report No. 113-216.,s675,SSGA,2014-01-23,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 485.,s675,,2014-01-23,,,calendar
Read twice and referred to the Committee on Finance.,s676,SSFI,2013-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s677,,2013-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s677,SSAF,2013-01-09,REFERRED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s678,SSAF,2013-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s679,SSAF,2013-01-09,INTRODUCED,,referral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s680,,2013-01-09,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 35.,s680,,2013-01-10,REPORTED,,calendar
Read twice and referred to the Committee on Energy and Natural Resources.,s681,SSEG,2013-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s682,SSHR,2013-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s683,SSGA,2013-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s684,,2013-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s684,SSEG,2013-01-09,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 113-32.,s684,SSEG,2013-01-16,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with amendments favorably.,s684,SSEG,2013-01-16,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Wyden with amendments. With written report No. 113-74.,s684,SSEG,2013-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 131.,s684,,2013-01-15,,,calendar
Measure laid before Senate by unanimous consent.,s684,,2014-01-16,,,action
The committee amendments agreed to by Unanimous Consent.,s684,,2014-01-16,,,action
Passed Senate with amendments by Unanimous Consent.,s684,,2014-01-16,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s684,,2014-01-17,,,action
Received in the House.,s684,,2015-01-02,,13:05:00,action
Held at the desk.,s684,,2015-01-02,,13:16:00,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s685,SSBK,2013-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s686,SSGA,2013-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s687,SSCM,2013-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s688,SSFI,2013-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s689,SSHR,2013-01-09,INTRODUCED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s689,SSHR,2013-01-10,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Harkin with an amendment in the nature of a substitute. Without written report.",s689,SSHR,2013-01-11,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 37.,s689,,2013-01-11,,,calendar
Read twice and referred to the Committee on Veterans' Affairs.,s690,SSVA,2013-01-09,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 113-111.,s690,SSVA,2013-01-12,,,hearings
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s691,,2013-01-09,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 36.,s691,,2013-01-10,REPORTED,,calendar
Read twice and referred to the Committee on Appropriations.,s692,SSAP,2013-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s693,,2013-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s693,SSEG,2013-01-10,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 113-32.,s693,SSEG,2013-01-16,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s693,SSEG,2013-01-16,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Wyden with an amendment. With written report No. 113-75.,s693,SSEG,2013-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 132.,s693,,2013-01-15,,,calendar
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s694,SSAF,2013-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s695,,2013-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s695,SSVA,2013-01-10,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 113-111.,s695,SSVA,2013-01-12,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s696,SSEV,2013-01-10,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s697,SSCM,2013-01-10,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s698,SSJU,2013-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s699,,2013-01-10,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s699,SSJU,2013-01-10,REFERRED,,referral
Read twice and referred to the Committee on Armed Services.,s700,SSAS,2013-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s701,,2013-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s701,SSFI,2013-01-10,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s702,SSEG,2013-01-10,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 113-93.,s702,SSEG,2013-01-31,,,hearings
Sponsor introductory remarks on measure.,s703,,2013-01-11,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s703,SSJU,2013-01-11,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s704,SSEG,2013-01-11,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s705,SSVA,2013-01-11,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 113-111.,s705,SSVA,2013-01-12,,,hearings
Sponsor introductory remarks on measure.,s706,,2013-01-11,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s706,SSJU,2013-01-11,REFERRED,,referral
Senate Committee on the Judiciary discharged by Unanimous Consent.,s706,SSJU,2014-01-15,,,action
Passed Senate without amendment by Unanimous Consent.,s706,,2014-01-15,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s706,,2014-01-16,,,action
Received in the House.,s706,,2014-01-16,,12:11:00,action
Held at the desk.,s706,,2014-01-16,,13:24:00,action
Sponsor introductory remarks on measure.,s707,,2013-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s707,SSHR,2013-01-11,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s708,SSHR,2013-01-11,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s709,SSFI,2013-01-11,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s710,SSBK,2013-01-11,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s711,SSEV,2013-01-11,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s712,,2013-01-11,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s712,SSJU,2013-01-11,REFERRED,,referral
Sponsor introductory remarks on measure.,s713,,2013-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s713,SSCM,2013-01-11,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s714,SSJU,2013-01-11,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s715,SSEG,2013-01-11,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 113-32.,s715,SSEG,2013-01-16,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with amendments favorably.,s715,SSEG,2013-01-21,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Landrieu with an amendment in the nature of a substitute. With written report No. 113-167.,s715,SSEG,2014-01-22,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 393.,s715,,2014-01-22,,,calendar
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent.",s716,,2013-01-11,INTRODUCED,,vote
Received in the House.,s716,,2013-01-11,,17:33:00,action
Message on Senate action sent to the House.,s716,,2013-01-11,,,action
Held at the desk.,s716,,2013-01-11,,18:07:00,action
Mr. Cantor asked unanimous consent to take from the Speaker's table and consider.,s716,,2013-01-12,,12:52:00,action
