_action_text,_bill,_committees,_date,_status,_time,_type
The Speaker designated the Honorable Cresent Hardy to act as Chairman of the Committee.,hr6,,2015-01-09,,18:04:30,action
GENERAL DEBATE - The Committee of the Whole proceeded with one hour of general debate on H.R. 6.,hr6,,2015-01-09,,18:04:37,action
Mr. Upton moved that the Committee now rise.,hr6,,2015-01-09,,19:08:46,action
On motion that the Committee now rise. Agreed to by voice vote.,hr6,,2015-01-09,,19:09:02,action
Committee of the Whole House on the state of the Union rises leaving H.R. 6 as unfinished business.,hr6,,2015-01-09,,19:09:11,action
Considered as unfinished business.,hr6,,2015-01-10,,09:16:24,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr6,,2015-01-10,,09:16:38,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Brat amendment No. 1.",hr6,,2015-01-10,,09:18:44,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Brat amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Brat demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr6,,2015-01-10,,09:32:48,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Young (IN) amendment No. 2.",hr6,,2015-01-10,,09:33:34,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Lee amendment No. 3.",hr6,,2015-01-10,,09:40:34,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Lee amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Ms. Lee demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr6,,2015-01-10,,09:53:05,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Castro (TX) amendment No. 4.",hr6,,2015-01-10,,09:54:12,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Slaughter amendment No. 5.",hr6,,2015-01-10,,09:58:18,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Fitzpatrick amendment No. 6.",hr6,,2015-01-10,,10:11:02,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Polis amendment No. 7.",hr6,,2015-01-10,,10:18:57,action
"DEBATE - Pursuant to the provisions of H. Res. 350, the Committee of the Whole proceeded with 10 minutes of debate on the Jackson Lee amendment No. 8.",hr6,,2015-01-10,,10:27:22,action
UNFINISHED BUSINESS - The Chair announced that the unfinished business was the question on adoption of amendments which had been debated earlier and on which further proceedings had been postponed.,hr6,,2015-01-10,,10:36:26,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 6.,hr6,,2015-01-10,,11:16:32,action
The previous question was ordered pursuant to the rule.,hr6,,2015-01-10,,11:17:12,action
The House adopted the amendments en gross as agreed to by the Committee of the Whole House on the state of the Union.,hr6,,2015-01-10,,11:17:30,action
On passage Passed by recorded vote: 344 - 77 (Roll no. 433).,hr6,,2015-01-10,PASS_OVER:HOUSE,11:27:46,vote
Motion to reconsider laid on the table Agreed to without objection.,hr6,,2015-01-10,,11:27:49,action
"Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",hr6,SSHR,2015-01-13,,,referral
Introduced in House,hr7,,2015-01-21,INTRODUCED,,action
Referred to the Subcommittee on the Constitution and Civil Justice.,hr7,HSJU,2015-01-21,REFERRED,,referral
Referred to House Energy and Commerce,hr7,HSIF,2015-01-21,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr7,,2015-01-21,,,referral
Referred to House Ways and Means,hr7,HSWM,2015-01-21,,,referral
Referred to House Judiciary,hr7,HSJU,2015-01-21,,,referral
Rules Committee Resolution H. Res. 42 Reported to House. Rule provides for consideration of H.R. 7 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Bill is closed to amendments.,hr7,,2015-01-21,,22:01:18,action
Subcommittee on the Constitution and Civil Justice Discharged.,hr7,HSJU,2015-01-22,,,action
Rule H. Res. 42 passed House.,hr7,,2015-01-22,,11:05:52,action
Considered under the provisions of rule H. Res. 42.,hr7,,2015-01-22,,11:09:36,action
Rule provides for consideration of H.R. 7 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Bill is closed to amendments.,hr7,,2015-01-22,,11:09:41,action
DEBATE - The House proceeded with one hour of debate on H.R. 7.,hr7,,2015-01-22,,11:09:52,action
The previous question was ordered pursuant to the rule.,hr7,,2015-01-22,,12:33:24,action
Ms. Moore moved to recommit with instructions to the Committee on the Judiciary.,hr7,HSJU,2015-01-22,,12:33:47,action
"DEBATE - The House proceeded with 10 minutes of debate on the Moore motion to recommit with instructions, pending reservation of a point order. The instructions contained in the motion seek to report the same back to the House forthwith with an amendment to clarify that no one is permitted to violate the medical privacy of any woman, including victims of rape and incest, with respect to her choice of or use of comprehensive health insurance coverage. Subsequently, the reservation of a point of order was withdrawn.",hr7,,2015-01-22,,12:34:11,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr7,,2015-01-22,,12:44:04,action
On motion to recommit with instructions Failed by the Yeas and Nays: 177 - 240 (Roll no. 44).,hr7,HSJU,2015-01-22,,13:09:07,action
On passage Passed by recorded vote: 242 - 179 (Roll no. 45).,hr7,,2015-01-22,PASS_OVER:HOUSE,13:16:33,vote
Motion to reconsider laid on the table Agreed to without objection.,hr7,,2015-01-22,,13:16:34,action
Referred to the Subcommittee on Health.,hr7,HSWM,2015-01-22,,,referral
Received in the Senate and Read twice and referred to the Committee on Finance.,hr7,SSFI,2015-01-26,,,referral
Introduced in House,hr8,,2015-01-16,INTRODUCED,,action
Referred to House Energy and Commerce,hr8,HSIF,2015-01-16,REFERRED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Science, Space, and Technology, Education and the Workforce, Oversight and Government Reform, and Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr8,,2015-01-16,,,referral
"Referred to House Science, Space, and Technology",hr8,HSSY,2015-01-16,,,referral
Referred to House Education and the Workforce,hr8,HSED,2015-01-16,,,referral
Referred to House Oversight and Government Reform,hr8,HSGO,2015-01-16,,,referral
Referred to House Foreign Affairs,hr8,HSFA,2015-01-16,,,referral
Referred to the Subcommittee on Energy and Power.,hr8,HSIF,2015-01-18,,,referral
Committee Consideration and Mark-up Session Held.,hr8,HSIF,2015-01-29,,,action
Committee Consideration and Mark-up Session Held.,hr8,HSIF,2015-01-30,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 32 - 20.,hr8,HSIF,2015-01-30,REPORTED,,calendar
"Reported (Amended) by the Committee on Energy and Commerce. H. Rept. 114-347, Part I.",hr8,HSIF,2015-01-19,,,action
"Committee on Science, Space, and Technology discharged.",hr8,HSSY,2015-01-19,,,action
Committee on Education and the Workforce discharged.,hr8,HSED,2015-01-19,,,action
Committee on Oversight and Government discharged.,hr8,HSGO,2015-01-19,,,action
Committee on Foreign Affairs discharged.,hr8,HSFA,2015-01-19,,,action
"Placed on the Union Calendar, Calendar No. 265.",hr8,,2015-01-19,,,calendar
Rules Committee Resolution H. Res. 539 Reported to House. Resolution provides for one hour of general debate only on H.R. 8; resolution provides for one hour of general debate on S.J. Res. 23 and S.J. Res. 24 as well as one motion to commit on each joint resolution.,hr8,,2015-01-30,,18:48:37,action
Considered under the provisions of rule H. Res. 539.,hr8,,2015-01-01,,17:51:16,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 539 and Rule XVIII.,hr8,,2015-01-01,,17:51:47,action
The Speaker designated the Honorable Evan H. Jenkins to act as Chairman of the Committee.,hr8,,2015-01-01,,17:51:48,action
GENERAL DEBATE - The Committee of the Whole proceeded with one hour of general debate on H.R. 8.,hr8,,2015-01-01,,17:53:03,action
Rules Committee Resolution H. Res. 542 Reported to House. Resolution provides for further amendment consideration of H.R. 8 and also provides for consideration of the conference report to accompany S. 1177.,hr8,,2015-01-01,,18:05:39,action
Committee of the Whole House on the state of the Union rises leaving H.R. 8 as unfinished business.,hr8,,2015-01-01,,18:35:21,action
Considered under the provisions of rule H. Res. 542.,hr8,,2015-01-02,,15:41:53,action
Resolution provides for further amendment consideration of H.R. 8 and also provides for consideration of the conference report to accompany S. 1177.,hr8,,2015-01-02,,15:41:58,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 542 and Rule XVIII.,hr8,,2015-01-02,,15:42:03,action
The Speaker designated the Honorable Robert J. Dold to act as Chairman of the Committee.,hr8,,2015-01-02,,15:42:04,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceeded with 10 minutes of debate on the Upton amendment No. 1.",hr8,,2015-01-02,,15:43:48,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Upton amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Rush demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,15:50:18,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceeded with 10 minutes of debate on the Tonko amendment No. 2.",hr8,,2015-01-02,,15:50:51,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Tonko amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Tonko demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,15:58:43,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceeded with 10 minutes of debate on the Peters amendment No. 3.",hr8,,2015-01-02,,15:59:29,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Franks amendment No. 4.",hr8,,2015-01-02,,16:03:39,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Poliquin amendment No. 5.",hr8,,2015-01-02,,16:10:31,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Veasey amendment No. 6.",hr8,,2015-01-02,,16:16:53,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the McKinley amendment No. 7.",hr8,,2015-01-02,,16:21:06,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Ellmers (NC) amendment No. 8.",hr8,,2015-01-02,,16:24:37,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Jackson Lee amendment No. 9, as modified.",hr8,,2015-01-02,,16:33:00,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Kildee amendment No. 10.",hr8,,2015-01-02,,16:39:18,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Garamendi amendment No. 12.",hr8,,2015-01-02,,16:45:47,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the McKinley amendment No. 13.",hr8,,2015-01-02,,16:49:07,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Green, Gene amendment No. 14.",hr8,,2015-01-02,,16:54:42,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Green, Gene amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Pallone demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:02:47,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Takano amendment No. 16.",hr8,,2015-01-02,,17:03:31,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Beyer amendment No. 17.",hr8,,2015-01-02,,17:06:41,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Beyer amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Whitfield demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:13:23,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Peters amendment No. 18.",hr8,,2015-01-02,,17:14:02,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Schakowsky amendment No. 19.",hr8,,2015-01-02,,17:16:53,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Schakowsky amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Latta demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:25:20,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Brooks (IN) amendment No. 20.",hr8,,2015-01-02,,17:26:52,action
"ORDER OF PROCEDURE - Mr. Upton asked unanimous consent to offer the amendment numbered 21, printed in House Report 114-359. Agreed to without objection.",hr8,,2015-01-02,,17:31:34,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Upton amendment No. 21.",hr8,,2015-01-02,,17:32:34,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Tonko amendment No. 22.",hr8,,2015-01-02,,17:32:47,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Tonko amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Tonko demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:40:54,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Castor (FL) amendment No. 23.",hr8,,2015-01-02,,17:41:23,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Castor (FL) amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Ms. Castor (FL) demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:47:36,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Polis amendment No. 24.",hr8,,2015-01-02,,17:48:04,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Polis amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Polis demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,17:57:37,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Barton amendment No. 25.",hr8,,2015-01-02,,17:58:11,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Barton amendment the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Garamendi demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,18:10:09,action
"UNFINISHED BUSINESS - The Chair announced that the unfinished business was on the adoption of amendments, which had been debated earlier and on which further proceedings had been postponed.",hr8,,2015-01-02,,18:10:41,action
Mr. Upton moved that the Committee now rise.,hr8,,2015-01-02,,19:11:16,action
On motion that the Committee now rise Agreed to by voice vote.,hr8,,2015-01-02,,19:11:43,action
Committee of the Whole House on the state of the Union rises leaving H.R. 8 as unfinished business.,hr8,,2015-01-02,,19:11:57,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr8,,2015-01-02,,19:21:57,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Cramer amendment No. 26.",hr8,,2015-01-02,,19:22:49,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Cramer amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Pallone demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,19:28:40,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Duffy amendment No. 27.",hr8,,2015-01-02,,19:29:21,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Gosar amendment No. 28.",hr8,,2015-01-02,,19:36:15,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Upton amendment No. 29.",hr8,,2015-01-02,,19:47:48,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Rouzer amendment No. 30.",hr8,,2015-01-02,,19:51:18,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Rouzer amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Pallone demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,19:58:48,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Castor (FL) amendment No. 31.",hr8,,2015-01-02,,19:59:20,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the DeSaulnier amendment No. 32.",hr8,,2015-01-02,,20:04:37,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Deutch amendment No. 33.",hr8,,2015-01-02,,20:10:02,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Grayson amendment No. 34.",hr8,,2015-01-02,,20:15:43,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Jackson Lee amendment No. 35.",hr8,,2015-01-02,,20:17:47,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Meng amendment No. 36.",hr8,,2015-01-02,,20:26:11,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceed with 10 minutes of debate on the Pallone amendment No. 37.",hr8,,2015-01-02,,20:29:22,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Pallone amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Pallone demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr8,,2015-01-02,,20:34:33,action
"DEBATE - Pursuant to the provisions of H. Res. 542, the Committee of the Whole proceeded with 10 minutes of debate on the Norcross amendment No. 38.",hr8,,2015-01-02,,20:35:26,action
Mr. Upton moved that the committee rise.,hr8,,2015-01-02,,20:39:14,action
On motion that the committee rise Agreed to by voice vote.,hr8,,2015-01-02,,20:39:26,action
Committee of the Whole House on the state of the Union rises leaving H.R. 8 as unfinished business.,hr8,,2015-01-02,,20:39:47,action
Considered as unfinished business.,hr8,,2015-01-03,,10:52:53,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr8,,2015-01-03,,10:53:06,action
"UNFINISHED BUSINESS - The Chair announced that the unvinished business was on adoption of amendments, which had been debated earlier and on which further proceedings had been postponed.",hr8,,2015-01-03,,10:53:09,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 8.,hr8,,2015-01-03,,11:07:55,action
The House adopted the amendment in the nature of a substitute as agreed to by the Committee of the Whole House on the state of the Union.,hr8,,2015-01-03,,11:08:48,action
Mr. Cartwright moved to recommit with instructions to the Committee on Energy and Commerce.,hr8,HSIF,2015-01-03,,11:09:41,action
"DEBATE - The House proceeded with 10 minutes of debate on the motion to recommit with instructions. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to add a new section stating that in response to scientific consensus, climate change is real and that United States energy policy should seek to remove market barriers that inhibit the development of renewable energy infrastructure.",hr8,,2015-01-03,,11:10:27,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr8,,2015-01-03,,11:18:44,action
On motion to recommit with instructions Failed by recorded vote: 180 - 243 (Roll no. 671).,hr8,HSIF,2015-01-03,,11:25:25,action
On passage Passed by recorded vote: 249 - 174 (Roll no. 672).,hr8,,2015-01-03,PASS_OVER:HOUSE,11:32:21,vote
Motion to reconsider laid on the table Agreed to without objection.,hr8,,2015-01-03,,11:32:34,action
"The Clerk was authorized to correct section numbers, punctuation, and cross references, and to make other necessary technical and conforming corrections in the engrossment of H.R. 8.",hr8,,2015-01-03,,11:32:38,action
Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,hr8,SSEG,2015-01-07,,,referral
Introduced in House,hr9,,2015-01-05,INTRODUCED,,action
Referred to the House Committee on the Judiciary.,hr9,HSJU,2015-01-05,REFERRED,,referral
"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet.",hr9,HSJU,2015-01-17,,,referral
Committee on the Judiciary. Hearings held.,hr9,SSJU,2015-01-18,,,hearings
Committee on Small Business and Entrepreneurship. Hearings held.,hr9,SSSB,2015-01-19,,,hearings
"Subcommittee on Courts, Intellectual Property, and the Internet Discharged.",hr9,HSJU,2015-01-13,,,action
Committee Hearings Held.,hr9,HSJU,2015-01-14,,,action
Committee Consideration and Mark-up Session Held.,hr9,HSJU,2015-01-11,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 24 - 8.,hr9,HSJU,2015-01-11,REPORTED,,calendar
Reported (Amended) by the Committee on Judiciary. H. Rept. 114-235.,hr9,HSJU,2015-01-29,,,action
"Placed on the Union Calendar, Calendar No. 177.",hr9,,2015-01-29,,,calendar
Committee on Small Business and Entrepreneurship. Hearings held.,hr9,SSSB,2016-01-25,,,hearings
Introduced in House,hr10,,2015-01-05,INTRODUCED,,action
Referred to the House Committee on Oversight and Government Reform.,hr10,HSGO,2015-01-05,REFERRED,,referral
Committee Consideration and Mark-up Session Held.,hr10,HSGO,2015-01-09,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 16 - 14.,hr10,HSGO,2015-01-09,REPORTED,,calendar
Reported (Amended) by the Committee on Oversight and Government Reform. H. Rept. 114-292.,hr10,HSGO,2015-01-16,,,action
"Placed on the Union Calendar, Calendar No. 221.",hr10,,2015-01-16,,,calendar
Rules Committee Resolution H. Res. 480 Reported to House. Resolution provides for consideration of both H.R. 10 and H.R. 692.,hr10,,2015-01-20,,19:29:01,action
Considered under the provisions of rule H. Res. 480.,hr10,,2015-01-21,,15:51:44,action
Resolution provides for consideration of both H.R. 10 and H.R. 692.,hr10,,2015-01-21,,15:51:49,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 480 and Rule XVIII.,hr10,,2015-01-21,,15:52:26,action
The Speaker designated the Honorable George Holding to act as Chairman of the Committee.,hr10,,2015-01-21,,15:52:27,action
GENERAL DEBATE - The Committee of the Whole proceeded with one hour of general debate on H.R. 10.,hr10,,2015-01-21,,15:52:37,action
"DEBATE - Pursuant to the provisions of H.Res. 480, the Committee of the Whole proceeded with 10 minutes of debate on the Chaffetz amendment No. 1.",hr10,,2015-01-21,,17:02:04,action
"DEBATE - Pursuant to the provisions of H.Res. 480, the Committee of the Whole proceeded with 10 minutes of debate on the Norton amendment No. 2.",hr10,,2015-01-21,,17:04:40,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 10.,hr10,,2015-01-21,,17:13:11,action
The previous question was ordered pursuant to the rule.,hr10,,2015-01-21,,17:13:51,action
Mr. Scott (VA) moved to recommit with instructions to the Committee on Oversight and Government.,hr10,HSGO,2015-01-21,,17:14:34,action
DEBATE - The House proceeded with 10 minutes of debate on the Scott (VA) motion to recommit with instructions. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to apply civil rights protections to all voucher students and applicants who are impacted by the legislation.,hr10,,2015-01-21,,17:14:56,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr10,,2015-01-21,,17:22:16,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Scott (VA) motion to recommit with instructions, the Chair put the question on adopting the motion to recommit and by voice vote, announced that the noes had prevailed. Mr. Scott (VA) demanded the yeas and nays and pursuant to the order of the House of today, the Chair postponed further proceedings on the question of adoption of the motion to recommit until a time to be announced.",hr10,,2015-01-21,,17:22:27,action
Considered as unfinished business.,hr10,,2015-01-21,,17:53:05,action
On motion to recommit with instructions Failed by the Yeas and Nays: 185 - 242 (Roll no. 558).,hr10,HSGO,2015-01-21,,18:00:04,action
On passage Passed by the Yeas and Nays: 240 - 191 (Roll no. 559).,hr10,,2015-01-21,PASS_OVER:HOUSE,18:08:09,vote
Motion to reconsider laid on the table Agreed to without objection.,hr10,,2015-01-21,,18:08:13,action
Received in the Senate.,hr10,,2015-01-22,,,action
Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,hr10,,2016-01-13,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 561.,hr10,,2016-01-14,,,calendar
Introduced in House,hr12,,2015-01-19,INTRODUCED,,action
Referred to House Administration,hr12,HSHA,2015-01-19,REFERRED,,referral
"Referred to the Committee on House Administration, and in addition to the Committees on the Judiciary, Science, Space, and Technology, Veterans' Affairs, Oversight and Government Reform, and Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr12,,2015-01-19,,,referral
Referred to House Judiciary,hr12,HSJU,2015-01-19,,,referral
"Referred to House Science, Space, and Technology",hr12,HSSY,2015-01-19,,,referral
Referred to House Veterans' Affairs,hr12,HSVR,2015-01-19,,,referral
Referred to House Oversight and Government Reform,hr12,HSGO,2015-01-19,,,referral
Referred to House Education and the Workforce,hr12,HSED,2015-01-19,,,referral
Referred to the Subcommittee on Economic Opportunity.,hr12,HSVR,2015-01-27,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr12,HSJU,2015-01-21,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr12,HSED,2015-01-29,,,referral
Introduced in House,hr20,,2015-01-21,INTRODUCED,,action
Referred to House Administration,hr20,HSHA,2015-01-21,REFERRED,,referral
"Referred to the Committee on House Administration, and in addition to the Committees on Energy and Commerce, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr20,,2015-01-21,,,referral
Referred to House Energy and Commerce,hr20,HSIF,2015-01-21,,,referral
Referred to House Ways and Means,hr20,HSWM,2015-01-21,,,referral
Referred to the Subcommittee on Communications and Technology.,hr20,HSIF,2015-01-23,,,referral
Referred to the Subcommittee on Trade.,hr20,HSWM,2015-01-30,,,referral
Introduced in House,hr21,,2015-01-06,INTRODUCED,,action
"Referred to House Science, Space, and Technology",hr21,HSSY,2015-01-06,REFERRED,,referral
"Referred to the Committee on Science, Space, and Technology, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr21,,2015-01-06,,,referral
Referred to House Energy and Commerce,hr21,HSIF,2015-01-06,,,referral
Referred to the Subcommittee on Energy and Power.,hr21,HSIF,2015-01-09,,,referral
Referred to the Subcommittee on Environment.,hr21,HSSY,2015-01-19,,,referral
Introduced in House,hr22,,2015-01-06,INTRODUCED,,action
